id,title,genres_clean,overview,vote_average,vote_count,popularity,release_date,cluster,tagline,poster_url,backdrop_url,runtime,industry
9882,The Siege,"Drama, Action, Thriller, Crime",The secret US abduction of a suspected terrorist leads to a wave of terrorist attacks in New York that lead to the declaration of martial law.,6.0,352,20.089933,1998-11-06,4,On November 6th our freedom is history,,,120,hollywood
2270,Stardust,"Adventure, Fantasy, Romance, Family","In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",7.1,1184,48.032734,2007-08-09,9,This Summer A Star Falls. The Chase Begins.,,,120,hollywood
978,Seven Years in Tibet,"Adventure, Drama, History","Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",7.0,630,16.92991,1997-09-12,0,At the end of the world his real journey began.,,,120,hollywood
44564,The Dilemma,"Comedy, Drama","Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",5.2,304,14.780634,2011-01-13,13,Two best friends. Nothing could come between them... or could it?,,,120,hollywood
3132,Bad Company,"Action, Adventure, Comedy, Thriller","When a Harvard-educated CIA agent is killed during an operation, the secret agency recruits his twin brother.",5.4,228,14.086292,2002-06-07,13,Two Mismatched Partners. One Messed Up Case!,,,120,hollywood
8814,Doom,"Adventure, Action, Horror","A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",5.0,609,29.261348,2005-10-20,4,No one gets out alive.,,,120,hollywood
8427,I Spy,"Action, Adventure, Comedy, Thriller","When the Switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the U.S. government, one of the United States' top spies, Alex Scott, is called to action. What he doesn't expect is to get teamed up with a cocky civilian, World Class Boxing Champion Kelly Robinson, on a dangerous top secret espionage mission. Their assignment: using equal parts skill and humor, catch Arnold Gundars, one of the world's most successful arms dealers.",5.2,269,13.267631,2002-10-31,13,Attitude meets espionage.,,,120,hollywood
52520,Underworld: Awakening,"Fantasy, Action, Horror","After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all.",6.1,1862,58.401204,2012-01-19,8,Vengeance Returns,,,120,hollywood
80585,Rock of Ages,"Comedy, Drama, Music, Romance","A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",6.0,385,23.515938,2012-06-13,4,Nothin' but a good time,,,120,hollywood
10592,Hart's War,"Drama, War","Fourth-generation Army Col. William McNamara is imprisoned in a brutal German POW camp. Still, as the senior-ranking American officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the Luftwafe vetran Col. Wilhelm Visser. Never giving up the fight to win the war, McNamara is silently planning, waiting for his moment to strike back at the enemy. A murder in the camp gives him the chance to set a risky plan in motion. With a court martial to keep Visser and the Germans distracted, McNamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young Lt. Tommy Hart. Together with his men, McNamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country.",5.9,241,14.244518,2002-02-15,10,"Beyond Courage, Beyond Honor.",,,120,hollywood
49021,Killer Elite,"Action, Adventure, Thriller","Based on a shocking true story, Killer Elite pits two of the world’s most elite operatives—Danny, an ex-special ops agent and Hunter, his longtime mentor—against the cunning leader of a secret military society. Covering the globe from Australia to Paris, London and the Middle East, Danny and Hunter are plunged into a highly dangerous game of cat and mouse—where the predators become the prey.",6.1,695,29.501489,2011-09-23,4,May the best man live.,,,120,hollywood
11535,Rollerball,"Action, Science Fiction, Thriller","From the director of Die Hard comes this high-octane thriller that roars along at a breakneck pace (Los Angeles Times)! Starring Chris Klein (American Pie), Jean Reno (Ronin), LL Cool J (Charlie's Angels) and Rebecca Romijn-Stamos (X-Men), Rollerball goes full-throttle with excitement from its death-defying opening until its explosive end! Jonathan Cross (Klein) is the newest recruit in the most extreme sport of all time where his fast moves and killer looks make him an instant superstar. But Cross life in the fast lane collides with reality when he learns that the league's owner (Reno) is orchestrating serious on-court accidents to boost ratings. Now Cross plans to take down the owner and his ruthless sport before the game puts an end to him!",3.4,106,9.306253,2002-02-08,1,Go Ballistic,,,120,hollywood
10550,Ballistic: Ecks vs. Sever,"Action, Adventure, Thriller","Jonathan Ecks, an FBI agent, realizes that he must join with his lifelong enemy, Agent Sever, a rogue DIA agent with whom he is in mortal combat, in order to defeat a common enemy. That enemy has developed a ""micro-device"" that can be injected into victims in order to kill them at will.",4.3,97,8.37378,2002-09-20,14,,,,120,hollywood
11258,Hard Rain,Thriller,"Get swept up in the action as an armored car driver (Christian Slater) tries to elude a gang of thieves (led by Morgan Freeman) while a flood ravages the countryside. Hard Rain is ""a wild, thrilling, chilling action ride"" filled with close calls, uncertain loyalties and heart-stopping heroics.",5.5,179,10.930537,1998-01-16,13,"In the worst storm in living memory, one guard stands between five men and three million dollars.",,,120,hollywood
12610,Osmosis Jones,"Adventure, Animation, Action, Comedy, Family","A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",5.9,228,10.54544,2001-08-07,10,Every BODY needs a hero,,,120,hollywood
59981,Legends of Oz: Dorothy's Return,"Animation, Music, Family","Dorothy wakes up in post-tornado Kansas, only to be whisked back to Oz to try to save her old friends the Scarecrow, the Lion, the Tin Man and Glinda from a devious new villain, the Jester. Wiser the owl, Marshal Mallow, China Princess and Tugg the tugboat join Dorothy on her latest magical journey through the colorful landscape of Oz to restore order and happiness to Emerald City.",5.9,43,6.682006,2013-06-13,10,There's trouble in OZ...,,,120,hollywood
201088,Blackhat,"Crime, Drama, Mystery",A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,5.1,826,46.832372,2015-01-13,4,We are no longer in control.,,,120,hollywood
5137,Sky Captain and the World of Tomorrow,"Mystery, Action, Thriller, Science Fiction, Adventure","When gigantic robots attack New York City, ""Sky Captain"" uses his private air force to fight them off. His ex-girlfriend, reporter Polly Perkins, has been investigating the recent disappearance of prominent scientists. Suspecting a link between the global robot attacks and missing men, Sky Captain and Polly decide to work together. They fly to the Himalayas in pursuit of the mysterious Dr. Totenkopf, the mastermind behind the robots.",5.7,439,24.664776,2004-09-17,4,Who will save us?,,,120,hollywood
3093,Basic Instinct 2,"Crime, Mystery, Thriller","Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.",4.6,180,13.483387,2006-03-29,14,Everything interesting begins in the mind,,,120,hollywood
107846,Escape Plan,"Action, Thriller","Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",6.7,1659,44.478043,2013-10-09,8,No one breaks out alone.,,,120,hollywood
188207,The Legend of Hercules,"Action, Adventure","In Ancient Greece 1200 B.C., a queen succumbs to the lust of Zeus to bear a son promised to overthrow the tyrannical rule of the king and restore peace to a land in hardship. But this prince, Hercules, knows nothing of his real identity or his destiny. He desires only one thing: the love of Hebe, Princess of Crete, who has been promised to his own brother. When Hercules learns of his greater purpose, he must choose: to flee with his true love or to fulfill his destiny and become the true hero of his time. The story behind one of the greatest myths is revealed in this action-packed epic - a tale of love, sacrifice and the strength of the human spirit.",4.4,533,25.020428,2014-01-10,14,Every Man Has a Destiny,,,120,hollywood
